Epoch,Train Loss,Validation Loss
1,2.473970253449267,2.476588037949574
2,2.472824904010119,2.476588037949574
3,2.4740294422335025,2.476588037949574
4,2.474590671031981,2.476588037949574
5,2.475209939205433,2.476588037949574
6,2.4739651289742315,2.476588037949574
7,2.474703526557864,2.476588037949574
8,2.4751238609518844,2.476588037949574
9,2.47516489455767,2.476588037949574
10,2.4741186260262413,2.476588037949574
11,2.473562988173931,2.476588037949574
12,2.474302589436016,2.476588037949574
13,2.4736840035909275,2.476588037949574
14,2.4766276230287674,2.476588037949574
15,2.474376552854962,2.476588037949574
16,2.4749020499646512,2.476588037949574
17,2.47377008123471,2.476588037949574
18,2.4743615568751265,2.476588037949574
19,2.473767419605304,2.476588037949574
20,2.474208952520814,2.476588037949574
21,2.473732681835399,2.476588037949574
22,2.474732071542374,2.476588037949574
23,2.4742570466092784,2.476588037949574
24,2.474957999061136,2.476588037949574
25,2.4754294830819834,2.476588037949574
26,2.475327231999858,2.476588037949574
27,2.4744554541604904,2.476588037949574
28,2.4749677608080227,2.476588037949574
29,2.474347729817071,2.476588037949574
30,2.474034471585013,2.476588037949574
31,2.4737465479184904,2.476588037949574
32,2.4737512290935078,2.476588037949574
33,2.474422721301808,2.476588037949574
34,2.4735469793724585,2.476588037949574
35,2.474773703328789,2.476588037949574
36,2.4742083659257426,2.476588037949574
37,2.4735677449599556,2.476588037949574
38,2.4743727070596213,2.476588037949574
39,2.4744776819673038,2.476588037949574
40,2.4742620503506085,2.476588037949574
41,2.4754168231164098,2.476588037949574
42,2.473039916714134,2.476588037949574
43,2.473883661772589,2.476588037949574
44,2.4748111704121465,2.476588037949574
45,2.4749946216183245,2.476588037949574
46,2.474056775002833,2.476588037949574
47,2.473763084777481,2.476588037949574
48,2.4749310254440893,2.476588037949574
49,2.4760267771113558,2.476588037949574
50,2.474858743760287,2.476588037949574
51,2.474976359730791,2.476588037949574
52,2.4738521844224857,2.476588037949574
53,2.473354390210203,2.476588037949574
54,2.4752343109501598,2.476588037949574
55,2.4755652914266757,2.476588037949574
56,2.47503000695992,2.476588037949574
57,2.475044755374684,2.476588037949574
58,2.474891596742908,2.476588037949574
59,2.4751892339847887,2.476588037949574
60,2.474488954714802,2.476588037949574
61,2.4751349519890593,2.476588037949574
62,2.4757883725568766,2.476588037949574
63,2.473377430225577,2.476588037949574
64,2.475567638416729,2.476588037949574
65,2.4747129450063876,2.476588037949574
66,2.4746194733378224,2.476588037949574
67,2.474193720561464,2.476588037949574
68,2.475148273550946,2.476588037949574
69,2.475064690460634,2.476588037949574
70,2.4754891151662375,2.476588037949574
71,2.474865601800592,2.476588037949574
72,2.473381063212519,2.476588037949574
73,2.4752400354351227,2.476588037949574
74,2.473688344516413,2.476588037949574
75,2.474278090859923,2.476588037949574
76,2.4744986426799804,2.476588037949574
77,2.473635396079334,2.476588037949574
78,2.474028147699888,2.476588037949574
79,2.474595246107682,2.476588037949574
80,2.474221635657503,2.476588037949574
