Epoch,Train Loss,Validation Loss
1,2.5525989953209374,2.5681665788997305
2,2.552001989101205,2.5681665788997305
3,2.5518318198221115,2.5681665788997305
4,2.5526421984748158,2.5681665788997305
5,2.551798561344976,2.5681665788997305
6,2.5514105488272274,2.5681665788997305
7,2.551636397076385,2.5681665788997305
8,2.5530932547186342,2.5681665788997305
9,2.551970774560328,2.5681665788997305
10,2.551895583682048,2.5681665788997305
11,2.550453756776307,2.5681665788997305
12,2.5512312958612466,2.5681665788997305
13,2.5514677461150965,2.5681665788997305
14,2.552145673185968,2.5681665788997305
15,2.552051263087241,2.5681665788997305
16,2.5518224300325985,2.5681665788997305
17,2.550724098444595,2.5681665788997305
18,2.5517628394124454,2.5681665788997305
19,2.5528756700208426,2.5681665788997305
20,2.5509296164793125,2.5681665788997305
21,2.5511328875256316,2.5681665788997305
22,2.550479782816699,2.5681665788997305
23,2.5515807101793606,2.5681665788997305
24,2.552354066878024,2.5681665788997305
25,2.5511710168150685,2.5681665788997305
26,2.5513001323660927,2.5681665788997305
27,2.5528743523161124,2.5681665788997305
28,2.5522466175391547,2.5681665788997305
29,2.5529020783846335,2.5681665788997305
30,2.5517470440291383,2.5681665788997305
31,2.551487475709842,2.5681665788997305
32,2.5524066531139873,2.5681665788997305
33,2.5530904284523577,2.5681665788997305
34,2.5518532567621803,2.5681665788997305
35,2.551419594708611,2.5681665788997305
36,2.5507369059735856,2.5681665788997305
37,2.552770172543538,2.5681665788997305
38,2.5512600414588325,2.5681665788997305
39,2.551432993710803,2.5681665788997305
40,2.549885142489772,2.5681665788997305
41,2.551905083839241,2.5681665788997305
42,2.5501573323593725,2.5681665788997305
43,2.5511944086655327,2.5681665788997305
44,2.551203727722168,2.5681665788997305
45,2.55137130976333,2.5681665788997305
46,2.551367938975849,2.5681665788997305
47,2.5531931551521088,2.5681665788997305
48,2.552074340908119,2.5681665788997305
49,2.55118072673183,2.5681665788997305
50,2.550566009243431,2.5681665788997305
51,2.550658179061187,2.5681665788997305
52,2.5503928429635283,2.5681665788997305
53,2.5510799793331214,2.5681665788997305
54,2.5516974450377248,2.5681665788997305
55,2.551398438260988,2.5681665788997305
56,2.551019269792015,2.5681665788997305
57,2.552857361181313,2.5681665788997305
58,2.5516604304008776,2.5681665788997305
59,2.5522129523479724,2.5681665788997305
60,2.550454597034113,2.5681665788997305
61,2.553130089474456,2.5681665788997305
62,2.5508786131963705,2.5681665788997305
63,2.551300476274222,2.5681665788997305
64,2.551592280492758,2.5681665788997305
65,2.5506946174689875,2.5681665788997305
66,2.5517232527818217,2.5681665788997305
67,2.5521918733406554,2.5681665788997305
68,2.5514859738557236,2.5681665788997305
69,2.5516709580140957,2.5681665788997305
70,2.550581507060839,2.5681665788997305
71,2.552327540219592,2.5681665788997305
72,2.5517448696029157,2.5681665788997305
73,2.55235426261297,2.5681665788997305
74,2.552785674019543,2.5681665788997305
75,2.5515036015864223,2.5681665788997305
76,2.550621107716085,2.5681665788997305
77,2.5519268165159104,2.5681665788997305
78,2.551425517367585,2.5681665788997305
79,2.5520877685693217,2.5681665788997305
80,2.55069067350129,2.5681665788997305
