Epoch,Train Loss,Validation Loss
1,2.3716076481372803,2.3682935172861272
2,2.372276385421948,2.3682935172861272
3,2.3723693625701356,2.3682935172861272
4,2.3729735311035,2.3682935172861272
5,2.372008990143876,2.3682935172861272
6,2.3718527113385215,2.3682935172861272
7,2.372938673209656,2.3682935172861272
8,2.372445429682427,2.3682935172861272
9,2.3732269029788045,2.3682935172861272
10,2.3717403119177463,2.3682935172861272
11,2.3719959344400467,2.3682935172861272
12,2.371922766765975,2.3682935172861272
13,2.3724247695844802,2.3682935172861272
14,2.372419717061855,2.3682935172861272
15,2.3724327697168532,2.3682935172861272
16,2.372203878734423,2.3682935172861272
17,2.3709898958425693,2.3682935172861272
18,2.371716974946239,2.3682935172861272
19,2.37124109024282,2.3682935172861272
20,2.3728505943132485,2.3682935172861272
21,2.3730742595994565,2.3682935172861272
22,2.371382866369184,2.3682935172861272
23,2.3720551159070884,2.3682935172861272
24,2.3726214819856923,2.3682935172861272
25,2.3714535772952887,2.3682935172861272
26,2.372130643376304,2.3682935172861272
27,2.3714972621644548,2.3682935172861272
28,2.373238062919558,2.3682935172861272
29,2.372356895290677,2.3682935172861272
30,2.3711531436656745,2.3682935172861272
31,2.373711644536089,2.3682935172861272
32,2.3717715636543604,2.3682935172861272
33,2.373239360502004,2.3682935172861272
34,2.372903086645219,2.3682935172861272
35,2.372081828544207,2.3682935172861272
36,2.374040564612659,2.3682935172861272
37,2.372033089323117,2.3682935172861272
38,2.371961477162588,2.3682935172861272
39,2.3728122138001426,2.3682935172861272
40,2.3718363872879302,2.3682935172861272
41,2.3723430285978195,2.3682935172861272
42,2.373719047707365,2.3682935172861272
43,2.3722783567960306,2.3682935172861272
44,2.371065251967486,2.3682935172861272
45,2.3729949412138565,2.3682935172861272
46,2.3723046822316203,2.3682935172861272
47,2.3719409353592815,2.3682935172861272
48,2.3719432982032562,2.3682935172861272
49,2.3703744045608794,2.3682935172861272
50,2.3709727675103776,2.3682935172861272
51,2.3740494940287014,2.3682935172861272
52,2.373371016338963,2.3682935172861272
53,2.372274389047452,2.3682935172861272
54,2.372622867984235,2.3682935172861272
55,2.3712564917171703,2.3682935172861272
56,2.3728995993923956,2.3682935172861272
57,2.3710014753024597,2.3682935172861272
58,2.3729982870009243,2.3682935172861272
59,2.3729390921190268,2.3682935172861272
60,2.3724696874008764,2.3682935172861272
61,2.37174160828066,2.3682935172861272
62,2.3729266175223738,2.3682935172861272
63,2.3716688040272356,2.3682935172861272
64,2.373246810625276,2.3682935172861272
65,2.373009742678279,2.3682935172861272
66,2.372506406910889,2.3682935172861272
67,2.373444118768053,2.3682935172861272
68,2.3726089640956403,2.3682935172861272
69,2.3729899088135156,2.3682935172861272
70,2.3721207621152445,2.3682935172861272
71,2.373206106293232,2.3682935172861272
72,2.371963254021257,2.3682935172861272
73,2.371223922275826,2.3682935172861272
74,2.371895390093479,2.3682935172861272
75,2.3716533763329393,2.3682935172861272
76,2.372431883116817,2.3682935172861272
77,2.3724711935233582,2.3682935172861272
78,2.3723631551503526,2.3682935172861272
79,2.372635963322866,2.3682935172861272
80,2.3728437057846343,2.3682935172861272
