Epoch,Train Loss,Validation Loss
1,2.391949104226154,2.3888381976115554
2,2.3927430063867203,2.3888381976115554
3,2.3933658416923658,2.3888381976115554
4,2.3923890499202796,2.3888381976115554
5,2.3921597772242165,2.3888381976115554
6,2.391895922858392,2.3888381976115554
7,2.39316985918128,2.3888381976115554
8,2.3901033730763,2.3888381976115554
9,2.3922311021848714,2.3888381976115554
10,2.3926531927055104,2.3888381976115554
11,2.3937036991119385,2.3888381976115554
12,2.3923048869423242,2.3888381976115554
13,2.3924079679162302,2.3888381976115554
14,2.3917563705493117,2.3888381976115554
15,2.3923243482399474,2.3888381976115554
16,2.391482147109478,2.3888381976115554
17,2.391056355308084,2.3888381976115554
18,2.3926716405717308,2.3888381976115554
19,2.3922473445267936,2.3888381976115554
20,2.3921113428862197,2.3888381976115554
21,2.392436528144895,2.3888381976115554
22,2.3920132376043997,2.3888381976115554
23,2.392660544656427,2.3888381976115554
24,2.3935541594424823,2.3888381976115554
25,2.3916105656977504,2.3888381976115554
26,2.3918225844497876,2.3888381976115554
27,2.390472780408152,2.3888381976115554
28,2.3914306304034065,2.3888381976115554
29,2.3922722687196853,2.3888381976115554
30,2.3917850734632644,2.3888381976115554
31,2.393219484392639,2.3888381976115554
32,2.3922561275989502,2.3888381976115554
33,2.393383200516176,2.3888381976115554
34,2.3922652247006937,2.3888381976115554
35,2.3921095068802307,2.3888381976115554
36,2.3925592094431143,2.3888381976115554
37,2.39246141026392,2.3888381976115554
38,2.3929463140190106,2.3888381976115554
39,2.391427550474396,2.3888381976115554
40,2.3925422067227573,2.3888381976115554
41,2.391429052938281,2.3888381976115554
42,2.392849888033269,2.3888381976115554
43,2.3910065124101956,2.3888381976115554
44,2.391649219995874,2.3888381976115554
45,2.3931263956572395,2.3888381976115554
46,2.392553810573295,2.3888381976115554
47,2.391281432203015,2.3888381976115554
48,2.391215747579589,2.3888381976115554
49,2.391832422417448,2.3888381976115554
50,2.393411740622557,2.3888381976115554
51,2.391827767462377,2.3888381976115554
52,2.3913767246334143,2.3888381976115554
53,2.3916420320720624,2.3888381976115554
54,2.3922231941271925,2.3888381976115554
55,2.391675136888119,2.3888381976115554
56,2.3921805531777385,2.3888381976115554
57,2.3935506063349106,2.3888381976115554
58,2.3914231071081917,2.3888381976115554
59,2.392381614431396,2.3888381976115554
60,2.3906442869044935,2.3888381976115554
61,2.3925725395417277,2.3888381976115554
62,2.3913487747807025,2.3888381976115554
63,2.393022943945492,2.3888381976115554
64,2.3915304503477444,2.3888381976115554
65,2.3925184685250986,2.3888381976115554
66,2.392407332539863,2.3888381976115554
67,2.392491788205588,2.3888381976115554
68,2.391430766381266,2.3888381976115554
69,2.3916373490677465,2.3888381976115554
70,2.3908124317598465,2.3888381976115554
71,2.39212876573548,2.3888381976115554
72,2.391543752397113,2.3888381976115554
73,2.3921771470238182,2.3888381976115554
74,2.390833126614466,2.3888381976115554
75,2.3907715780350864,2.3888381976115554
76,2.392709107655089,2.3888381976115554
77,2.391822709451856,2.3888381976115554
78,2.3928898704021484,2.3888381976115554
79,2.391995845853215,2.3888381976115554
80,2.391385930273539,2.3888381976115554
