Epoch,Train Loss,Validation Loss
1,2.470002729874438,2.466070784798151
2,2.469081720732667,2.466070784798151
3,2.4677759149800176,2.466070784798151
4,2.4695168370785923,2.466070784798151
5,2.468358231932306,2.466070784798151
6,2.4672977302385415,2.466070784798151
7,2.46912594341561,2.466070784798151
8,2.470932809898006,2.466070784798151
9,2.4689929906059715,2.466070784798151
10,2.4688734648477695,2.466070784798151
11,2.4689433221012127,2.466070784798151
12,2.4671508576863865,2.466070784798151
13,2.4696516222356224,2.466070784798151
14,2.46923842515482,2.466070784798151
15,2.469272539743682,2.466070784798151
16,2.4674212213062567,2.466070784798151
17,2.4694768437339216,2.466070784798151
18,2.4691110626815833,2.466070784798151
19,2.4692947187692003,2.466070784798151
20,2.4686682943797784,2.466070784798151
21,2.468911755725246,2.466070784798151
22,2.4688736215576794,2.466070784798151
23,2.468801651464399,2.466070784798151
24,2.468144370466852,2.466070784798151
25,2.4690720071573087,2.466070784798151
26,2.469122454333488,2.466070784798151
27,2.470465362529316,2.466070784798151
28,2.4703034811922353,2.466070784798151
29,2.466349166372548,2.466070784798151
30,2.4678188169094,2.466070784798151
31,2.469068406487975,2.466070784798151
32,2.4698878804131237,2.466070784798151
33,2.4672995601468686,2.466070784798151
34,2.4687267837621976,2.466070784798151
35,2.469599552471619,2.466070784798151
36,2.4688019215908197,2.466070784798151
37,2.468377040780109,2.466070784798151
38,2.4689553820568584,2.466070784798151
39,2.468255227179174,2.466070784798151
40,2.467702141808122,2.466070784798151
41,2.468128566546818,2.466070784798151
42,2.4678713641203274,2.466070784798151
43,2.4681909169687333,2.466070784798151
44,2.4699410934887274,2.466070784798151
45,2.4690063408268688,2.466070784798151
46,2.468847269902144,2.466070784798151
47,2.4675570607490247,2.466070784798151
48,2.469721164849713,2.466070784798151
49,2.468719770231515,2.466070784798151
50,2.467545405068361,2.466070784798151
51,2.4685536004088418,2.466070784798151
52,2.468790503718969,2.466070784798151
53,2.4684034460950692,2.466070784798151
54,2.468426830018573,2.466070784798151
55,2.46838354759509,2.466070784798151
56,2.4695592908298267,2.466070784798151
57,2.4691113657353783,2.466070784798151
58,2.468588302812308,2.466070784798151
59,2.468194354220729,2.466070784798151
60,2.469403152270695,2.466070784798151
61,2.466968096125766,2.466070784798151
62,2.4700133727334648,2.466070784798151
63,2.4681462583029665,2.466070784798151
64,2.4700611674267314,2.466070784798151
65,2.468040046789457,2.466070784798151
66,2.468382064033957,2.466070784798151
67,2.468639701223739,2.466070784798151
68,2.4683466585700775,2.466070784798151
69,2.470122758689744,2.466070784798151
70,2.4679405250207846,2.466070784798151
71,2.468105672875329,2.466070784798151
72,2.4686086958326645,2.466070784798151
73,2.470068142542144,2.466070784798151
74,2.4680313167669583,2.466070784798151
75,2.467571806114958,2.466070784798151
76,2.4690969575701467,2.466070784798151
77,2.468897846348755,2.466070784798151
78,2.468683606218499,2.466070784798151
79,2.46843215571645,2.466070784798151
80,2.469093081286496,2.466070784798151
